,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
13,"Please choose the correct option from the following: ""What is 14773 plus 37117?"" Options: A. 19622, B. 88616, C. banana, D. 6007028, E. 51890, F. house, G. 476. The answer is ","Please choose the first option from the following: ""What is 14773 plus 37117?"" Options: A. 19622, B. 88616, C. banana, D. 6007028, E. 51890, F. house, G. 476. The answer is ",,413,330
14,"Please choose the correct option from the following: ""What is 25143 plus 89219?"" Options: A. 7159, B. house, C. 501156, D. 114362, E. 532446, F. 50200620, G. banana. The answer is ","Please choose the first option from the following: ""What is 25143 plus 89219?"" Options: A. 7159, B. house, C. 501156, D. 114362, E. 532446, F. 50200620, G. banana. The answer is ",,384,330
15,"Please choose the correct option from the following: ""What is 58971 plus 13129?"" Options: A. 1269132, B. house, C. 72100, D. 51228, E. 303, F. banana, G. 73861. The answer is ","Please choose the first option from the following: ""What is 58971 plus 13129?"" Options: A. 1269132, B. house, C. 72100, D. 51228, E. 303, F. banana, G. 73861. The answer is ",,334,330
16,"Please choose the correct option from the following: ""What is 38255 plus 67086?"" Options: A. banana, B. 3411, C. house, D. 912721, E. 70389982, F. 769467, G. 105341. The answer is ","Please choose the first option from the following: ""What is 38255 plus 67086?"" Options: A. banana, B. 3411, C. house, D. 912721, E. 70389982, F. 769467, G. 105341. The answer is ",,420,330
17,"Please choose the correct option from the following: ""What is 87388 plus 28329?"" Options: A. 115717, B. 5947, C. banana, D. 780600, E. house, F. 63198642, G. 932318. The answer is ","Please choose the first option from the following: ""What is 87388 plus 28329?"" Options: A. 115717, B. 5947, C. banana, D. 780600, E. house, F. 63198642, G. 932318. The answer is ",,330,330
18,"Please choose the correct option from the following: ""What is 42046 plus 28653?"" Options: A. 5243292, B. 39762, C. house, D. 70699, E. 12146, F. 549, G. banana. The answer is ","Please choose the first option from the following: ""What is 42046 plus 28653?"" Options: A. 5243292, B. 39762, C. house, D. 70699, E. 12146, F. 549, G. banana. The answer is ",,384,330
19,"Please choose the correct option from the following: ""What is 73802 plus 62329?"" Options: A. banana, B. house, C. 59870894, D. 847519, E. 589002, F. 8621, G. 136131. The answer is ","Please choose the first option from the following: ""What is 73802 plus 62329?"" Options: A. banana, B. house, C. 59870894, D. 847519, E. 589002, F. 8621, G. 136131. The answer is ",,420,330
20,"Please choose the correct option from the following: ""What is 36829 plus 70725?"" Options: A. banana, B. house, C. 1841, D. 535997, E. 107554, F. 236749, G. 42932467. The answer is ","Please choose the first option from the following: ""What is 36829 plus 70725?"" Options: A. banana, B. house, C. 1841, D. 535997, E. 107554, F. 236749, G. 42932467. The answer is ",,413,330
21,"Please choose the correct option from the following: ""What is 29075 plus 93889?"" Options: A. 17129557, B. 206204, C. 409768, D. 122964, E. banana, F. house, G. 7128. The answer is ","Please choose the first option from the following: ""What is 29075 plus 93889?"" Options: A. 17129557, B. 206204, C. 409768, D. 122964, E. banana, F. house, G. 7128. The answer is ",,384,330
22,"Please choose the correct option from the following: ""What is 55947 plus 70960?"" Options: A. banana, B. 785173, C. 8100, D. 126907, E. 20485555, F. house, G. 505334. The answer is ","Please choose the first option from the following: ""What is 55947 plus 70960?"" Options: A. banana, B. 785173, C. 8100, D. 126907, E. 20485555, F. house, G. 505334. The answer is ",,384,330
23,"Please choose the correct option from the following: ""What is 88412 plus 48528?"" Options: A. 136940, B. 9397, C. banana, D. 472007, E. 84035401, F. 960979, G. house. The answer is ","Please choose the first option from the following: ""What is 88412 plus 48528?"" Options: A. 136940, B. 9397, C. banana, D. 472007, E. 84035401, F. 960979, G. house. The answer is ",,330,330
24,"Please choose the correct option from the following: ""What is 72535 plus 15311?"" Options: A. 18880, B. 72843, C. house, D. 6560848, E. banana, F. 87846, G. 460. The answer is ","Please choose the first option from the following: ""What is 72535 plus 15311?"" Options: A. 18880, B. 72843, C. house, D. 6560848, E. banana, F. 87846, G. 460. The answer is ",,401,330
25,"Please choose the correct option from the following: ""What is 35359 plus 50677?"" Options: A. 2699577, B. 31750, C. 76416, D. 111, E. house, F. banana, G. 86036. The answer is ","Please choose the first option from the following: ""What is 35359 plus 50677?"" Options: A. 2699577, B. 31750, C. 76416, D. 111, E. house, F. banana, G. 86036. The answer is ",,420,330
26,"Please choose the correct option from the following: ""What is 29128 plus 83608?"" Options: A. 1404, B. 162796, C. 112736, D. 78384832, E. 382705, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 29128 plus 83608?"" Options: A. 1404, B. 162796, C. 112736, D. 78384832, E. 382705, F. banana, G. house. The answer is ",,334,330
27,"Please choose the correct option from the following: ""What is 38664 plus 92663?"" Options: A. house, B. 646403, C. 489301, D. banana, E. 131327, F. 70177680, G. 1395. The answer is ","Please choose the first option from the following: ""What is 38664 plus 92663?"" Options: A. house, B. 646403, C. 489301, D. banana, E. 131327, F. 70177680, G. 1395. The answer is ",,413,330
28,"Please choose the correct option from the following: ""What is 62876 plus 53783?"" Options: A. house, B. banana, C. 116659, D. 937299, E. 56563585, F. 8541, G. 742699. The answer is ","Please choose the first option from the following: ""What is 62876 plus 53783?"" Options: A. house, B. banana, C. 116659, D. 937299, E. 56563585, F. 8541, G. 742699. The answer is ",,334,330
29,"Please choose the correct option from the following: ""What is 91496 plus 52800?"" Options: A. 144296, B. 1834, C. house, D. banana, E. 79390232, F. 398767, G. 485841. The answer is ","Please choose the first option from the following: ""What is 91496 plus 52800?"" Options: A. 144296, B. 1834, C. house, D. banana, E. 79390232, F. 398767, G. 485841. The answer is ",,330,330
30,"Please choose the correct option from the following: ""What is 86758 plus 26160?"" Options: A. banana, B. 8987, C. 559693, D. 895337, E. house, F. 112918, G. 68171060. The answer is ","Please choose the first option from the following: ""What is 86758 plus 26160?"" Options: A. banana, B. 8987, C. 559693, D. 895337, E. house, F. 112918, G. 68171060. The answer is ",,401,330
31,"Please choose the correct option from the following: ""What is 77367 plus 14739?"" Options: A. 846, B. 81826, C. 92106, D. house, E. 97335, F. banana, G. 9488394. The answer is ","Please choose the first option from the following: ""What is 77367 plus 14739?"" Options: A. 846, B. 81826, C. 92106, D. house, E. 97335, F. banana, G. 9488394. The answer is ",,334,330
32,"Please choose the correct option from the following: ""What is 18819 plus 30097?"" Options: A. 59535, B. banana, C. 53273, D. 48916, E. 8379650, F. house, G. 776. The answer is ","Please choose the first option from the following: ""What is 18819 plus 30097?"" Options: A. 59535, B. banana, C. 53273, D. 48916, E. 8379650, F. house, G. 776. The answer is ",,384,330
33,"Please choose the correct option from the following: ""What is 93257 plus 45010?"" Options: A. banana, B. 22507696, C. 4216, D. house, E. 138267, F. 249119, G. 250944. The answer is ","Please choose the first option from the following: ""What is 93257 plus 45010?"" Options: A. banana, B. 22507696, C. 4216, D. house, E. 138267, F. 249119, G. 250944. The answer is ",,413,330
34,"Please choose the correct option from the following: ""What is 90854 plus 60317?"" Options: A. 151171, B. banana, C. 513557, D. 4608, E. house, F. 15622602, G. 389155. The answer is ","Please choose the first option from the following: ""What is 90854 plus 60317?"" Options: A. 151171, B. banana, C. 513557, D. 4608, E. house, F. 15622602, G. 389155. The answer is ",,330,330
35,"Please choose the correct option from the following: ""What is 15768 plus 49703?"" Options: A. 299, B. banana, C. 11587, D. 65471, E. 27424, F. 8019182, G. house. The answer is ","Please choose the first option from the following: ""What is 15768 plus 49703?"" Options: A. 299, B. banana, C. 11587, D. 65471, E. 27424, F. 8019182, G. house. The answer is ",,384,330
36,"Please choose the correct option from the following: ""What is 84618 plus 35383?"" Options: A. house, B. 67299090, C. 3484, D. 537873, E. banana, F. 120001, G. 938306. The answer is ","Please choose the first option from the following: ""What is 84618 plus 35383?"" Options: A. house, B. 67299090, C. 3484, D. 537873, E. banana, F. 120001, G. 938306. The answer is ",,401,330
37,"Please choose the correct option from the following: ""What is 81703 plus 84473?"" Options: A. 18889007, B. 1009, C. house, D. 320846, E. 166176, F. 367541, G. banana. The answer is ","Please choose the first option from the following: ""What is 81703 plus 84473?"" Options: A. 18889007, B. 1009, C. house, D. 320846, E. 166176, F. 367541, G. banana. The answer is ",,413,330
38,"Please choose the correct option from the following: ""What is 31416 plus 14910?"" Options: A. 2108790, B. 905, C. 46326, D. 44800, E. 73263, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 31416 plus 14910?"" Options: A. 2108790, B. 905, C. 46326, D. 44800, E. 73263, F. house, G. banana. The answer is ",,334,330
39,"Please choose the correct option from the following: ""What is 38717 plus 71381?"" Options: A. house, B. 9085, C. 273648, D. 25332633, E. 805284, F. banana, G. 110098. The answer is ","Please choose the first option from the following: ""What is 38717 plus 71381?"" Options: A. house, B. 9085, C. 273648, D. 25332633, E. 805284, F. banana, G. 110098. The answer is ",,420,330
40,"Please choose the correct option from the following: ""What is 20481 plus 97741?"" Options: A. house, B. 951118, C. 92785273, D. 118222, E. 581932, F. 6615, G. banana. The answer is ","Please choose the first option from the following: ""What is 20481 plus 97741?"" Options: A. house, B. 951118, C. 92785273, D. 118222, E. 581932, F. 6615, G. banana. The answer is ",,384,330
41,"Please choose the correct option from the following: ""What is 58774 plus 71463?"" Options: A. house, B. 370620, C. 54372362, D. 705073, E. banana, F. 9977, G. 130237. The answer is ","Please choose the first option from the following: ""What is 58774 plus 71463?"" Options: A. house, B. 370620, C. 54372362, D. 705073, E. banana, F. 9977, G. 130237. The answer is ",,420,330
42,"Please choose the correct option from the following: ""What is 92775 plus 97155?"" Options: A. house, B. 652294, C. 189930, D. banana, E. 3549, F. 442394, G. 99624137. The answer is ","Please choose the first option from the following: ""What is 92775 plus 97155?"" Options: A. house, B. 652294, C. 189930, D. banana, E. 3549, F. 442394, G. 99624137. The answer is ",,334,330
43,"Please choose the correct option from the following: ""What is 99385 plus 87303?"" Options: A. 645310, B. banana, C. 815759, D. 89705240, E. house, F. 186688, G. 5570. The answer is ","Please choose the first option from the following: ""What is 99385 plus 87303?"" Options: A. 645310, B. banana, C. 815759, D. 89705240, E. house, F. 186688, G. 5570. The answer is ",,401,330
44,"Please choose the correct option from the following: ""What is 42151 plus 39648?"" Options: A. 5566565, B. house, C. 81799, D. banana, E. 66868, F. 594, G. 12913. The answer is ","Please choose the first option from the following: ""What is 42151 plus 39648?"" Options: A. 5566565, B. house, C. 81799, D. banana, E. 66868, F. 594, G. 12913. The answer is ",,334,330
45,"Please choose the correct option from the following: ""What is 53011 plus 76694?"" Options: A. 16883566, B. 129705, C. 7630, D. banana, E. 415169, F. 623107, G. house. The answer is ","Please choose the first option from the following: ""What is 53011 plus 76694?"" Options: A. 16883566, B. 129705, C. 7630, D. banana, E. 415169, F. 623107, G. house. The answer is ",,365,330
46,"Please choose the correct option from the following: ""What is 87554 plus 49366?"" Options: A. house, B. 370157, C. 940615, D. 29860461, E. 2744, F. banana, G. 136920. The answer is ","Please choose the first option from the following: ""What is 87554 plus 49366?"" Options: A. house, B. 370157, C. 940615, D. 29860461, E. 2744, F. banana, G. 136920. The answer is ",,420,330
47,"Please choose the correct option from the following: ""What is 82746 plus 39311?"" Options: A. 43385051, B. 921534, C. banana, D. 122057, E. house, F. 985510, G. 4587. The answer is ","Please choose the first option from the following: ""What is 82746 plus 39311?"" Options: A. 43385051, B. 921534, C. banana, D. 122057, E. house, F. 985510, G. 4587. The answer is ",,384,330
48,"Please choose the correct option from the following: ""What is 70862 plus 30087?"" Options: A. 203386, B. 9883, C. banana, D. 77893186, E. 831257, F. 100949, G. house. The answer is ","Please choose the first option from the following: ""What is 70862 plus 30087?"" Options: A. 203386, B. 9883, C. banana, D. 77893186, E. 831257, F. 100949, G. house. The answer is ",,401,330
49,"Please choose the correct option from the following: ""What is 57578 plus 64086?"" Options: A. 121664, B. 86044123, C. banana, D. house, E. 878592, F. 519273, G. 7869. The answer is ","Please choose the first option from the following: ""What is 57578 plus 64086?"" Options: A. 121664, B. 86044123, C. banana, D. house, E. 878592, F. 519273, G. 7869. The answer is ",,330,330
50,"Please choose the correct option from the following: ""What is 53412 plus 49201?"" Options: A. house, B. 93625448, C. 3661, D. 354273, E. banana, F. 102613, G. 185070. The answer is ","Please choose the first option from the following: ""What is 53412 plus 49201?"" Options: A. house, B. 93625448, C. 3661, D. 354273, E. banana, F. 102613, G. 185070. The answer is ",,401,330
51,"Please choose the correct option from the following: ""What is 73068 plus 96885?"" Options: A. banana, B. 169542, C. 169953, D. house, E. 6143, F. 912610, G. 17637396. The answer is ","Please choose the first option from the following: ""What is 73068 plus 96885?"" Options: A. banana, B. 169542, C. 169953, D. house, E. 6143, F. 912610, G. 17637396. The answer is ",,334,330
52,"Please choose the correct option from the following: ""What is 67098 plus 63205?"" Options: A. 130303, B. 3523, C. house, D. 65596056, E. banana, F. 954653, G. 553160. The answer is ","Please choose the first option from the following: ""What is 67098 plus 63205?"" Options: A. 130303, B. 3523, C. house, D. 65596056, E. banana, F. 954653, G. 553160. The answer is ",,330,330
53,"Please choose the correct option from the following: ""What is 72019 plus 14010?"" Options: A. 6167506, B. banana, C. 221, D. house, E. 58546, F. 86029, G. 53749. The answer is ","Please choose the first option from the following: ""What is 72019 plus 14010?"" Options: A. 6167506, B. banana, C. 221, D. house, E. 58546, F. 86029, G. 53749. The answer is ",,401,330
54,"Please choose the correct option from the following: ""What is 40891 plus 73769?"" Options: A. 4506, B. house, C. 515597, D. 64400820, E. 615753, F. 114660, G. banana. The answer is ","Please choose the first option from the following: ""What is 40891 plus 73769?"" Options: A. 4506, B. house, C. 515597, D. 64400820, E. 615753, F. 114660, G. banana. The answer is ",,401,330
55,"Please choose the correct option from the following: ""What is 66374 plus 40816?"" Options: A. 55112093, B. banana, C. house, D. 107190, E. 400383, F. 3701, G. 355051. The answer is ","Please choose the first option from the following: ""What is 66374 plus 40816?"" Options: A. 55112093, B. banana, C. house, D. 107190, E. 400383, F. 3701, G. 355051. The answer is ",,384,330
56,"Please choose the correct option from the following: ""What is 30865 plus 88378?"" Options: A. 443034, B. banana, C. 21123747, D. 7174, E. 722273, F. house, G. 119243. The answer is ","Please choose the first option from the following: ""What is 30865 plus 88378?"" Options: A. 443034, B. banana, C. 21123747, D. 7174, E. 722273, F. house, G. 119243. The answer is ",,420,330
57,"Please choose the correct option from the following: ""What is 23193 plus 20760?"" Options: A. 20788, B. banana, C. 43953, D. house, E. 253, F. 11112, G. 8189752. The answer is ","Please choose the first option from the following: ""What is 23193 plus 20760?"" Options: A. 20788, B. banana, C. 43953, D. house, E. 253, F. 11112, G. 8189752. The answer is ",,334,330
58,"Please choose the correct option from the following: ""What is 74572 plus 22099?"" Options: A. house, B. 94930, C. 96671, D. 152, E. 29908, F. 1035018, G. banana. The answer is ","Please choose the first option from the following: ""What is 74572 plus 22099?"" Options: A. house, B. 94930, C. 96671, D. 152, E. 29908, F. 1035018, G. banana. The answer is ",,334,330
59,"Please choose the correct option from the following: ""What is 71762 plus 33274?"" Options: A. banana, B. house, C. 239967, D. 134272, E. 59226631, F. 5774, G. 105036. The answer is ","Please choose the first option from the following: ""What is 71762 plus 33274?"" Options: A. banana, B. house, C. 239967, D. 134272, E. 59226631, F. 5774, G. 105036. The answer is ",,420,330
60,"Please choose the correct option from the following: ""What is 98963 plus 99871?"" Options: A. 99396822, B. 198834, C. house, D. 833986, E. 6853, F. banana, G. 966917. The answer is ","Please choose the first option from the following: ""What is 98963 plus 99871?"" Options: A. 99396822, B. 198834, C. house, D. 833986, E. 6853, F. banana, G. 966917. The answer is ",,365,330
61,"Please choose the correct option from the following: ""What is 84972 plus 21471?"" Options: A. house, B. 6075, C. banana, D. 273247, E. 106443, F. 142393, G. 54310874. The answer is ","Please choose the first option from the following: ""What is 84972 plus 21471?"" Options: A. house, B. 6075, C. banana, D. 273247, E. 106443, F. 142393, G. 54310874. The answer is ",,413,330
62,"Please choose the correct option from the following: ""What is 23103 plus 15104?"" Options: A. 86397, B. banana, C. 140, D. house, E. 38207, F. 20793, G. 1003575. The answer is ","Please choose the first option from the following: ""What is 23103 plus 15104?"" Options: A. 86397, B. banana, C. 140, D. house, E. 38207, F. 20793, G. 1003575. The answer is ",,413,330
63,"Please choose the correct option from the following: ""What is 35198 plus 32273?"" Options: A. 61231, B. 210, C. 5485058, D. banana, E. house, F. 74272, G. 67471. The answer is ","Please choose the first option from the following: ""What is 35198 plus 32273?"" Options: A. 61231, B. 210, C. 5485058, D. banana, E. house, F. 74272, G. 67471. The answer is ",,420,330
64,"Please choose the correct option from the following: ""What is 87774 plus 48198?"" Options: A. 19621170, B. 977500, C. 745330, D. banana, E. house, F. 135972, G. 9619. The answer is ","Please choose the first option from the following: ""What is 87774 plus 48198?"" Options: A. 19621170, B. 977500, C. 745330, D. banana, E. house, F. 135972, G. 9619. The answer is ",,401,330
65,"Please choose the correct option from the following: ""What is 90312 plus 47282?"" Options: A. 168097, B. 245349, C. banana, D. house, E. 91358455, F. 8574, G. 137594. The answer is ","Please choose the first option from the following: ""What is 90312 plus 47282?"" Options: A. 168097, B. 245349, C. banana, D. house, E. 91358455, F. 8574, G. 137594. The answer is ",,420,330
66,"Please choose the correct option from the following: ""What is 44076 plus 30629?"" Options: A. house, B. 9328470, C. 74705, D. 198, E. banana, F. 94340, G. 77487. The answer is ","Please choose the first option from the following: ""What is 44076 plus 30629?"" Options: A. house, B. 9328470, C. 74705, D. 198, E. banana, F. 94340, G. 77487. The answer is ",,334,330
67,"Please choose the correct option from the following: ""What is 89493 plus 39332?"" Options: A. 1524, B. 822502, C. 128825, D. house, E. 397477, F. banana, G. 62800378. The answer is ","Please choose the first option from the following: ""What is 89493 plus 39332?"" Options: A. 1524, B. 822502, C. 128825, D. house, E. 397477, F. banana, G. 62800378. The answer is ",,334,330
68,"Please choose the correct option from the following: ""What is 54388 plus 97164?"" Options: A. 151552, B. house, C. 8744, D. 70734656, E. banana, F. 270715, G. 828664. The answer is ","Please choose the first option from the following: ""What is 54388 plus 97164?"" Options: A. 151552, B. house, C. 8744, D. 70734656, E. banana, F. 270715, G. 828664. The answer is ",,330,330
69,"Please choose the correct option from the following: ""What is 57022 plus 76699?"" Options: A. house, B. 66098929, C. 7571, D. 407917, E. banana, F. 133721, G. 421282. The answer is ","Please choose the first option from the following: ""What is 57022 plus 76699?"" Options: A. house, B. 66098929, C. 7571, D. 407917, E. banana, F. 133721, G. 421282. The answer is ",,401,330
70,"Please choose the correct option from the following: ""What is 40818 plus 50543?"" Options: A. banana, B. house, C. 315, D. 5037961, E. 97327, F. 52809, G. 91361. The answer is ","Please choose the first option from the following: ""What is 40818 plus 50543?"" Options: A. banana, B. house, C. 315, D. 5037961, E. 97327, F. 52809, G. 91361. The answer is ",,420,330
71,"Please choose the correct option from the following: ""What is 70461 plus 29493?"" Options: A. banana, B. 30344, C. 99954, D. 181, E. house, F. 14823, G. 1985629. The answer is ","Please choose the first option from the following: ""What is 70461 plus 29493?"" Options: A. banana, B. 30344, C. 99954, D. 181, E. house, F. 14823, G. 1985629. The answer is ",,334,330
72,"Please choose the correct option from the following: ""What is 87028 plus 25429?"" Options: A. 212904, B. banana, C. house, D. 26926163, E. 112457, F. 8355, G. 254853. The answer is ","Please choose the first option from the following: ""What is 87028 plus 25429?"" Options: A. 212904, B. banana, C. house, D. 26926163, E. 112457, F. 8355, G. 254853. The answer is ",,413,330
73,"Please choose the correct option from the following: ""What is 29572 plus 19626?"" Options: A. banana, B. 47024, C. 53611, D. 6367876, E. 804, F. house, G. 49198. The answer is ","Please choose the first option from the following: ""What is 29572 plus 19626?"" Options: A. banana, B. 47024, C. 53611, D. 6367876, E. 804, F. house, G. 49198. The answer is ",,420,330
74,"Please choose the correct option from the following: ""What is 85926 plus 41359?"" Options: A. house, B. banana, C. 65013238, D. 604990, E. 127285, F. 853549, G. 8132. The answer is ","Please choose the first option from the following: ""What is 85926 plus 41359?"" Options: A. house, B. banana, C. 65013238, D. 604990, E. 127285, F. 853549, G. 8132. The answer is ",,413,330
75,"Please choose the correct option from the following: ""What is 26071 plus 94451?"" Options: A. 38155104, B. house, C. 804266, D. 120522, E. banana, F. 5956, G. 800731. The answer is ","Please choose the first option from the following: ""What is 26071 plus 94451?"" Options: A. 38155104, B. house, C. 804266, D. 120522, E. banana, F. 5956, G. 800731. The answer is ",,384,330
76,"Please choose the correct option from the following: ""What is 72026 plus 96007?"" Options: A. banana, B. 135479, C. 62451520, D. 3564, E. 168033, F. 481901, G. house. The answer is ","Please choose the first option from the following: ""What is 72026 plus 96007?"" Options: A. banana, B. 135479, C. 62451520, D. 3564, E. 168033, F. 481901, G. house. The answer is ",,413,330
77,"Please choose the correct option from the following: ""What is 35098 plus 55231?"" Options: A. 18658, B. 5230911, C. 90329, D. banana, E. house, F. 132, G. 16411. The answer is ","Please choose the first option from the following: ""What is 35098 plus 55231?"" Options: A. 18658, B. 5230911, C. 90329, D. banana, E. house, F. 132, G. 16411. The answer is ",,334,330
78,"Please choose the correct option from the following: ""What is 61060 plus 34453?"" Options: A. 95513, B. house, C. 7668769, D. 70752, E. 75223, F. 774, G. banana. The answer is ","Please choose the first option from the following: ""What is 61060 plus 34453?"" Options: A. 95513, B. house, C. 7668769, D. 70752, E. 75223, F. 774, G. banana. The answer is ",,330,330
79,"Please choose the correct option from the following: ""What is 52412 plus 68931?"" Options: A. 121343, B. 6356, C. 66686642, D. banana, E. house, F. 955408, G. 239359. The answer is ","Please choose the first option from the following: ""What is 52412 plus 68931?"" Options: A. 121343, B. 6356, C. 66686642, D. banana, E. house, F. 955408, G. 239359. The answer is ",,330,330
80,"Please choose the correct option from the following: ""What is 96298 plus 51259?"" Options: A. 4014, B. banana, C. house, D. 888019, E. 147557, F. 694090, G. 10998405. The answer is ","Please choose the first option from the following: ""What is 96298 plus 51259?"" Options: A. 4014, B. banana, C. house, D. 888019, E. 147557, F. 694090, G. 10998405. The answer is ",,413,330
81,"Please choose the correct option from the following: ""What is 31519 plus 42846?"" Options: A. banana, B. house, C. 22218, D. 598, E. 6612922, F. 74365, G. 64499. The answer is ","Please choose the first option from the following: ""What is 31519 plus 42846?"" Options: A. banana, B. house, C. 22218, D. 598, E. 6612922, F. 74365, G. 64499. The answer is ",,401,330
82,"Please choose the correct option from the following: ""What is 29420 plus 15508?"" Options: A. 41460, B. 625, C. 44928, D. house, E. 28394, F. banana, G. 9310722. The answer is ","Please choose the first option from the following: ""What is 29420 plus 15508?"" Options: A. 41460, B. 625, C. 44928, D. house, E. 28394, F. banana, G. 9310722. The answer is ",,334,330
83,"Please choose the correct option from the following: ""What is 46419 plus 36510?"" Options: A. 1154772, B. 82929, C. 139, D. banana, E. 64771, F. house, G. 33660. The answer is ","Please choose the first option from the following: ""What is 46419 plus 36510?"" Options: A. 1154772, B. 82929, C. 139, D. banana, E. 64771, F. house, G. 33660. The answer is ",,365,330
84,"Please choose the correct option from the following: ""What is 92776 plus 57281?"" Options: A. 7111, B. 55255509, C. 459622, D. house, E. 150057, F. 845920, G. banana. The answer is ","Please choose the first option from the following: ""What is 92776 plus 57281?"" Options: A. 7111, B. 55255509, C. 459622, D. house, E. 150057, F. 845920, G. banana. The answer is ",,413,330
85,"Please choose the correct option from the following: ""What is 10358 plus 23709?"" Options: A. 34067, B. house, C. 4541028, D. 306, E. banana, F. 73281, G. 75677. The answer is ","Please choose the first option from the following: ""What is 10358 plus 23709?"" Options: A. 34067, B. house, C. 4541028, D. 306, E. banana, F. 73281, G. 75677. The answer is ",,330,330
86,"Please choose the correct option from the following: ""What is 29373 plus 53583?"" Options: A. 978, B. banana, C. 82956, D. 96332, E. house, F. 99175, G. 9472177. The answer is ","Please choose the first option from the following: ""What is 29373 plus 53583?"" Options: A. 978, B. banana, C. 82956, D. 96332, E. house, F. 99175, G. 9472177. The answer is ",,334,330
